Category,Question,Explanation,Answer,isRight,Answer,isRight,...
"JavaScript Zertifikat"," What is the correct syntax for creating a ""User"" object with the name ""John"" and role ""Admin""? (note no
previous class has been defined)","Question 45: There are different ways to create objects in JavaScript, but one possible way to create a ""User"" object with the name
""John"" and role ""Admin"" without defining a class is by using an object literal notation, like this:
let User = {   name: ""John"",   role: ""Admin"" }; 
This creates a new object with two properties: ""name"" with the value ""John"" and ""role"" with the value ""Admin"".
","let User = {name: ""John"", role: ""Admin""}",1,"User = new User(""John"", ""Admin""); ",0,"new User(""John"", ""Admin""); ",0,"User(""John"", ""Admin""); ",0
"JavaScript Zertifikat","What is the correct code for declaring a class Shape that has a method calculateArea and a private property _sides which
can be set in the constructor?
","Question: 46
The code is correct for declaring a class Shape that has a method calculateArea and a private property _sides which can
be set in the constructor.
In the constructor, the private property _sides is declared with the this keyword, which means it can be accessed within
the class. The underscore before the property name is a convention used to indicate that it should not be accessed from
outside the class.
The calculateArea method is declared outside of the constructor using the standard method syntax. This means it is a
public method that can be called from outside the class.
Overall, this code follows best practices for declaring private properties and public methods in a class in JavaScript.
","class Shape {  constructor(sides) {  sides = sides;  }  calculateArea() {  // implementation  } } ",0,"class Shape {  constructor(sides) {  this.sides = sides;  } calculateArea() {  // implementation  } } ",0,"class Shape {  calculateArea()  {  // implementation  }  constructor(sides) {  _sides = sides;  } } ",0,"class Shape {  constructor(sides) { this._sides = sides;  }  calculateArea()  {  // implementation  } } ",1
"JavaScript Zertifikat","A class may have a constructor called...
","Question: 47
A class may have a constructor called constructor(). The constructor is a special method that is executed when a new
instance of the class is created, and it can be used to initialize the properties of the class. It is defined using the
constructor keyword followed by parentheses and the method body. The constructor can accept parameters, which can
be used to set the initial values of the properties of the class.
",constructor,1,"Name of the class",0,"constructor ""name""",0,"this ",0
"JavaScript Zertifikat","What line of code should be inserted into the A class definition to declare a property named test and initialize it with the
value 10?
class A {
 // insert code here 
} 

","Question: 48
The line of code to insert in the A class definition to declare a property named test and initialize it with the value 10 is:
class A {
  test = 10;
} 
","test = 10; ",1,"this.test = 10; ",0,"var test = 10; ",0,"let test = 10; ",0
"JavaScript Zertifikat","A static method defined in a class is...
","Question: 49
A static method defined in a class is bound to the class only and will not be available in any objects which are instances
of it because a static method belongs to the class itself, rather than to any instance of the class. This means that it can
be called on the class directly, without the need for an instance of the class to be created.
Since a static method belongs to the class and not to its instances, it cannot access any instance-specific properties or
methods. It can only access static properties or other static methods that belong to the same class.
In summary, static methods in a class are designed to provide functionality that is specific to the class, rather than to any
of its instances.
","Is available only in class instances",0,"Is bound to the class only will not be available in any objects which are instances from it.",1,"Available for both the class and instances of the class",0,"Is only available within the class",0
"JavaScript Zertifikat","JavaScript classes are first-class citizens, which means that...
","Question: 50
JavaScript classes are first-class citizens, which means that they can be passed as arguments to functions, returned from
functions, assigned to variables, and stored in data structures just like any other value or object. This makes classes very
flexible and powerful in JavaScript, as they can be used to create complex data structures, modularize code, and provide
an object-oriented programming paradigm.
","Classes take memory priority",0,"Classes must be declared at the beginning of the code",0,"Classes are the most important components of the language",0,"Classes can be written to variables, among other things.",1
"JavaScript Zertifikat","What is the correct code to declare a class ""Rectangle"" with a constructor that takes two arguments ""width"" and ""height"",
and a method ""calcArea"" that calculates and returns the area of the Rectangle instance?
","Question: 51
This code is the correct way to declare a class Rectangle. It has a constructor that takes two arguments, width and
height, and sets the corresponding properties on the instance. The class also has a method calcArea that calculates and
returns the area of the rectangle instance by multiplying its width and height.
Overall, this code follows the conventions and best practices of class declaration in JavaScript, and provides a clear and
straightforward implementation of a Rectangle class with a method to calculate its area.
","class Rectangle { constructor(width, height) { this.width = width; this.height = height; } calcArea() { return
this.width * this.height; }}",1,"class Rectangle { constructor(width, height); this.width = width; this.height = height; calcArea() { return width * height; } }",0,"class Rectangle(width, height) { this.width = width; this.height = height; this.calcArea = function() { return
this.width * this.height; } }",0,"function Rectangle(width, height) { this.width = width; this.height = height; this.calcArea = function() { return
this.width * this.height; } }",0
"JavaScript Zertifikat","What line of code should be inserted into the Person class definition to add a method greet to the class that outputs
""Hello, I am [name]""?
class Person { constructor(name)
 { 
  this.name = name; 
  // insert code here 
 } 
} 
","Question: 52
The code
this.greet = function() { console.log(Hello, I am ${this.name}); }
should be inserted into the Person class definition to add a method greet to the class that outputs ""Hello, I am [name]"".
This line of code defines a method called greet on each instance of the Person class. When called, the method logs a
message to the console that includes the name of the person instance. By using the this keyword, the method has access
to the name property of the instance on which it is called.
","greet: function() { console.log(Hello, I am ${this.name}); } ",0,"greet() { console.log(Hello, I am ${this.name}); } ",0,"this.greet = function() { console.log(Hello, I am ${this.name}); }",1,"function greet() { console.log(Hello, I am ${this.name}); } ",0
"JavaScript Zertifikat","What is the correct syntax for creating an instance of the class Vehicle with the property make set to ""Toyota""?(assuming
there's no constructor)
","Question: 53
Assuming the class Vehicle has a property named make, the correct syntax for creating an instance of the class with the
property make set to ""Toyota"" is:
let vehicle = new Vehicle(); vehicle.make = ""Toyota"";
","Vehicle car = new Vehicle(""Toyota"");",0,"Vehicle(""Toyota""); ",0,"let car = new Vehicle; car.make = ""Toyota"";",1,"let car = new Vehicle(""Toyota"");",0
"JavaScript Zertifikat","What line of code should be inserted into the Product class definition to add a property price to the class?
class Product { 
 constructor(name) 
 { 
   this.name = name; 
   // insert code here 
 }
}
","Question: 54
To add a property price to the Product class, the following line of code can be inserted:
this.price = 0;
This will initialize the price property to 0.  It's also worth noting that the constructor function can also accept a price
parameter and assign its value to the price property. The code can look like this:
class Product { 
 constructor(name, price) { 
   this.name = name; 
   this.price = price || 0; 
 }
}
This code will initialize the price property to the value of the price parameter, or to 0 if the price parameter is not
provided.
","price: 0;",0,"this.price = 0;",1,"var price = 0;",0,"let price = 0;",0
"JavaScript Zertifikat","Which line of code should be inserted in the following code snippet to declare a method showInfo in class A that displays
the string ""Hi"" in the console?
class A { 
 constructor(){
  // insert line of code here 
 }
} 
let a = new A();
a.showInfo(); 
","Question: 55
To declare a method showInfo in class A that displays the string ""Hi"" in the console, the following line of code can be
inserted inside the constructor:
this.showInfo = function() {
  console.log(""Hi"");
};
So the updated code will be:
class A {
  constructor(){
    this.showInfo = function() {
      console.log(""Hi"");
    };
  }
} 
let a = new A();
a.showInfo()
","showInfo = function() {console.log(""Hi"");}; ",0,"this.showInfo = function() {console.log(""Hi"");}; ",1,"static showInfo() {console.log(""Hi"");}; ",0,"function showInfo() {console.log(""Hi"");}; ",0
"JavaScript Zertifikat","Analyze the following code:
class Shape { 
 #x = 0; 
 #y = 0; 
 sides= 3; 
} 
let shape = new Shape(); 
console.log(Object.keys(shape));
","Question: 56
The code defines a class Shape with two private properties #x and #y initialized to 0, and a public property sides
initialized to 3. It then creates a new instance of the Shape class and logs the keys of the object using Object.keys().
Since #x and #y are private properties, they are not enumerable and therefore not included in the output of
Object.keys(). Only the public property sides will be included in the output.
Therefore, the output of the code will be an array containing the single element ""sides"".
",[],0,"[""x"", ""y""]",0,"[""sides""]",1,"[""x"", ""y"", ""sides""]",0
"JavaScript Zertifikat","What will be the result of the code below?
class A { 
 _test = 0; 
 set test(value) {
 this._test = value; 
 } 
}
let a = new A(); 
a.test = 10; 
console.log(a._test); 
","Question: 57
The code will output 10 in the console.
This is because the code defines a class A with a private property _test and a setter method test that sets the value of
_test. Then it creates an instance a of class A and sets its test property to 10. Since the test property is a setter method,
it sets the value of the private property _test to 10. Finally, the code logs the value of _test (which has been set to 10) to
the console using console.log(a._test);.
","ReferenceError: a is not defined ",0,"Error: a.test is not a function ",0,10,1,undefined,0
"JavaScript Zertifikat","What line of code should be inserted in the class A definition to produce the output ""Hi"" when the code is executed?
class A 
{ 
  //Insert line of code here 
} 
let a = new A(); 
a.showInfo();
","Question: 58
The line showInfo = function() { console.log(""Hi""); }; should be inserted in the class A definition to produce the output
""Hi"" when the code is executed because it creates a method called showInfo on instances of the class A. When
a.showInfo() is called, it will execute the function that was assigned to the showInfo property of a.
Note that since showInfo is not declared with let, const, or var, it is created as a global variable. To avoid polluting the
global namespace, it's recommended to use this.showInfo = function() { console.log(""Hi""); }; instead, which creates
","showInfo: function() { console.log(""Hi""); }; ",0,"showInfo() { console.log(""Hi""); };",1,"function showInfo() { console.log(""Hi""); }; ",0,"showInfo = function() { console(""Hi""); }; ",0,"showInfo as a method on instances of the class ",0
"JavaScript Zertifikat","What will appear in the console as a result of executing the following code snippet?
class A { 
 _test = 0; 
 set test(value) { 
  this._test = value; 
 } 
} 
let a = new A(); 
a.test = 10; 
console.log(a._test);
","Question: 59
The output in the console will be:
10
Explanation:
The code defines a class A with a private property _test and a setter method test that sets the value of _test to the
provided value. The let a = new A(); statement creates a new instance of A and assigns it to the variable a. The a.test =
10; statement calls the test setter method and sets the value of _test to 10. Finally, the console.log(a._test); statement
outputs the value of _test which is 10.
Note that accessing a private property such as _test directly outside of the class is generally not recommended, as it
violates encapsulation principles. In this case, it would be better to define a public getter method in the class to access
the value of _test.
",10,1,undefined,0,NaN,0,null,0
"JavaScript Zertifikat","What is the output of the following code snippet?
class Book {}; 
class Magazine extends Book {}; 
let article = new Magazine(); 
console.log(article instanceof Book); 
","Question: 60
The output of the following code snippet will be true.
Explanation:
A class Book is defined.
A class Magazine is defined which extends Book.
An object article is created as an instance of the Magazine class.
The instanceof operator checks if the article object is an instance of the Book class. Since Magazine extends Book, article
is considered an instance of Book and the output will be true.
",False,0,Magazine,0,True,1,Book,0
"JavaScript Zertifikat","What will be the output of the following code?
class Rectangle {
 _width = 0;
 _height = 0;
 set width(value) {
  this._width = value;
 }
 get width() {
  return this._width;
 }
 set height(value) {
  this._height = value;
 }
 get height() {
  return this._height;
 }
}
let rectangle = new Rectangle();
rectangle.width = 10;
rectangle.height = 5; 
console.log(rectangle.width * rectangle.height); 
","Question: 61
The output of the following code will be 50.
Explanation:
The code defines a class Rectangle with private properties _width and _height and setters and getters for them.
Then, an instance of Rectangle is created and its width and height properties are set to 10 and 5, respectively.
Finally, the product of rectangle.width and rectangle.height is logged to the console, which is 10 * 5 = 50.
",50,1,5,0,10,0,0,0
"JavaScript Zertifikat","What is the output of the following code snippet?
class Rectangle {}; 
let square = new Rectangle(); 
console.log(square instanceof Rectangle); 
","Question: 62
The output of the following code snippet will be true.
Explanation:
A class Rectangle is defined.
A new instance of Rectangle is created using the new keyword and assigned to the variable square.
The instanceof operator is used to check if square is an instance of Rectangle.
Since square is created using the Rectangle class, the output will be true.
",True,1,Rectangle,0,square,0,False,0
"JavaScript Zertifikat","What line of code should be inserted into the Car class definition to add a method drive to the class that outputs ""Driving
[make] [model]""?
class Car { 
 constructor(make, model) 
 { 
  this.make = make; 
  this.model = model; 
  // insert code here 
 } 
} 
","Question: 63
The line of code that should be inserted into the Car class definition to add a method drive to the class that outputs
""Driving [make] [model]"" is:
this.drive() { console.log(`Driving ${this.make} ${this.model}`); }
This adds a method drive to the Car class that outputs the make and model of the car being driven.
","function drive() { console.log(`Driving ${this.make} ${this.model}`); } ",0,"drive() { console.log(`Driving ${this.make} ${this.model}`); } ",0,"this.drive = function() { console.log(`Driving ${this.make} ${this.model}`); } ",1,"drive: function() { console.log(`Driving ${this.make} ${this.model}`); } ",0
"JavaScript Zertifikat","Analyze the following code:
class Point { 
 constructor(x, y) 
 { 
  this.x = x; 
  this.y = y; 
 } 
 setColor(color) { 
  this.color = color; 
 } 
} 
let point = new Point(0, 200); 
point.setColor(""red"");
What properties does ""point"" have?
","Question: 64
The ""point"" object is created by the constructor function of the class ""Point"" and is initialized with two properties, ""x"" and
""y"", which are assigned the values passed as arguments (0 and 200, respectively) when the object is created.
Then the ""setColor"" method is called on the ""point"" object with the argument ""red"", which adds a new property ""color"" to
the ""point"" object and assigns it the value ""red"". Therefore, after the ""setColor"" method is called, the ""point"" object has
three properties: ""x"", ""y"", and ""color"", with their respective values of 0, 200, and ""red"".
",color,0,"x, y, color",1,"x, y",0,"None of the Above",0
"JavaScript Zertifikat","In the following code snippet, what line of code should be inserted to declare a method named showInfo that outputs the
string ""Hi"" to the console?
class A {
 // insert code here
}
let a = new A();
console.log(a.showInfo()); 
","Question: 65
The line of code that should be inserted to declare a method named showInfo that outputs the string ""Hi"" to the console
is:
showInfo = function() { return ""Hi""; } 
Note that the showInfo() method should be declared within the class A so that instances of the class have access to it.
The method can then be called on an instance of A, which in this case is a.
","let showInfo = function() { console.log(""Hi""); } ",0,"showInfo = function() { return ""Hi""; } ",1,"showInfo() { return ""Hi""; } ",0,"function showInfo() { return ""Hi""; } ",0
"JavaScript Zertifikat","If, if in the declaration of class B, you want it to inherit from A. You would write...
","Question: 66
To make class B inherit from class A, you would use the extends keyword followed by the parent class name in the class
declaration. Here is an example:
class A {
  // ...
}
class B extends A {
  // ...
}
","class B inherits A ",0,"class B extends A ",1,"class A inherits A ",0,"class A inherits B ",0,"In this example, class B extends class A, meaning that it inherits all of the properties and methods of class ",0
"JavaScript Zertifikat","What will be the output of the following code:
class Circle { 
 _radius = 0; 
 set radius(value) { 
  this._radius = value; 
 } 
 get radius() { 
  return this._radius; 
 } 
}
let circle = new Circle(); 
circle.radius = 5; 
console.log(circle.radius); 
","Question: 67
The output of the code will be 5.
Explanation:
The Circle class defines a private property _radius and a getter and a setter for the property. When an instance of the
Circle class is created, the setter method for the radius property is called and the value 5 is assigned to the private
_radius property.
Then, the console.log(circle.radius) statement retrieves the value of the radius property by calling the getter method,
which returns the value of the private _radius property. This value is 5, so it is printed to the console.
",0,0,undefined,0,null,0,5,1
"JavaScript Zertifikat","What line of code should be inserted in the following code snippet to declare a private property _number and initialize it
with the value 30?
class Person {
 // insert line of code here
}
let person = new Person();
person._name = ""John""; 
console.log(person._name);
","Question: 68
To declare a private property _number and initialize it with the value 30 using a constructor, the following line of code
can be added inside the Person class:
 constructor() { 
 this._number = 30; 
} 
The updated code would look like:
 class Person {   constructor() {    
   this._number = 30;  
  }
} 
let person = new Person();
person._name = ""John""; 
console.log(person._name); 
Note that private properties should not be accessed directly from outside the class. The _name property in this example
should also be declared as private if it is not intended to be accessed from outside the class.
","_name = 30; ",0,"constructor() {  this._name = 30 }",1,"var _name = 30; ",0,"let _name = 30; ",0
"JavaScript Zertifikat","What line of code should be inserted in the following code snippet to declare a private property _age and initialize it with
the value 30?
class Person 
{ 
 // insert line of code here 
} 
let person = new Person(); 
person._age = 30; 
console.log(person._age); 
","Question: 69
The missing line should be _age = 0; as it initializes the private property _age with a default value of zero. In JavaScript,
private properties can be declared using the # symbol, like #age. However, this is not yet standardized and is currently
only supported in certain JavaScript engines.
In this case, _age is used instead, which is a convention used to indicate that the property is private and should not be
accessed directly from outside the class. The reason why _age is set to 0 is to ensure that it is defined even if it is not
explicitly set when creating a new instance of the Person class.
","var _age = 0;",0,"_age = 0;",1,"let _age = 0;",0,"this._age = 0;",0
"JavaScript Zertifikat","In the following code snippet, what line of code should be inserted to declare a property x and initialize it with the value
10?
class A { 
// insert line of code here 
} 
let a = new A(); 
a._x = 10; 
console.log(a._x); 
","Question: 70
In the given code snippet, _x = 0 should be inserted to declare a property x and initialize it with the value 10.
In JavaScript, properties of an object can be added and initialized dynamically, meaning they can be added and initialized
to an object after it is created. In the given code snippet, the constructor is not defined, so the property cannot be
initialized inside it.
Therefore, the property should be declared before it is initialized, and the initialization can be done when the object is
created. The property name should not begin with an underscore as it is not a standard naming convention, but it will not
cause any errors. The correct line of code to declare and initialize the property is:
class A {
  _x = 0;
}
let a = new A();
a._x = 10;
console.log(a._x);
This code will output 10 to the console as the property _x is initialized to 0 and then updated to 10.
","let _x = 0; ",0,"this._x = 0; ",0,"var _x = 0; ",0,"_x = 0; ",1
"JavaScript Zertifikat","What will appear in the console as a result of executing the following code snippet?
class User { 
constructor(name, role) 
 {
  this.name = name; 
  this.role = role; 
 }
}
let user = new User(""John"", ""admin""); 
console.log(`${typeof(user)} ${user instanceof User}`); 
","Question: 71
The code will output the following to the console:
object true
This is because:
The typeof(user) expression returns ""object"", which indicates that user is an object.
The user instanceof User expression returns true, which indicates that user is an instance of the User class.
","User true",0,"object true",1,"object false",0,"User false",0
"JavaScript Zertifikat","What will appear on the console when the following code is executed:
class Square { 
 _sideLength = 0;
 set sideLength(value) { 
  this._sideLength = value; 
 }
 get sideLength() { 
 return this._sideLength; 
 } 
}
let square = new Square(); 
square.sideLength = 10; 
console.log(square.sideLength) 
","Question: 72
The output of the code will be 10.
Explanation:
The code declares a Square class with a private property _sideLength, and getter/setter methods for accessing/modifying
its value. It then creates a new instance of Square and sets its sideLength property to 10. Finally, it logs the value of
square.sideLength to the console, which will be 10 since that is the value that was just set.
",undefined,0,10,1,0,0,"TypeError ",0
"JavaScript Zertifikat","Analyze the following code
class Shape { 
 getName() { 
  return ""Shape""; 
 }
}
class Circle extends Shape { 
 getName() { 
  return ""Circle""; 
 }
 test(x) {
  return x? this.getName() : super.getName();
 }
}
let circle = new Circle(); 
console.log(`${circle.test(true)} ${circle.test(false)}`); 
","Question: 73
This code defines two classes Shape and Circle. Circle extends Shape.
Shape class has a method getName() that returns the string ""Shape"".
Circle class has a method getName() that returns the string ""Circle"", which overrides the implementation in the Shape
class. The Circle class also has a method test(x) that takes a boolean parameter x. If x is true, the test() method calls the
getName() method of the Circle class and returns the string ""Circle"". Otherwise, it calls the getName() method of the
Shape class using the super keyword and returns the string ""Shape"".
The code creates an instance of the Circle class and calls the test() method twice with true and false as arguments,
respectively. The output of the console.log() statement is the string ""Circle Shape"".
","Shape Circle",0,"Shape Shape",0,"Circle Shape",1,"Circle Circle",0
"JavaScript Zertifikat","What will be the output when the following code is executed:
class Vehicle {
 _make = """";
 set make(value) {
  this._make = value;
 }
 get make() {
 return this._make;
 }
}
class Car extends Vehicle {
 _model = """";
 set model(value) {
  this._model = value;
 }
 get model() {
 return this._model;
 }
} 
let car = new Car(); 
car.make = ""Toyota""; 
car.model = ""Camry""; 
console.log(${car.make} ${car.model}); 
","Question: 74
The output will be: Toyota Camry.
This code declares a class Vehicle with a private property _make and a getter/setter to access it. It also declares a
subclass Car which extends Vehicle and has its own private property _model and getter/setter for it.
The code then creates a new instance of Car and sets its make and model properties to ""Toyota"" and ""Camry""
respectively. Finally, it logs the value of car.make and car.model to the console using string interpolation.
","undefined Camry",0,"Toyota Camry",1,"Toyota undefined",0,"Camry Toyota",0
"JavaScript Zertifikat","What will be the output when the following code is executed:
class Car { 
 _brand = """";
 set brand(value) { 
 this._brand = value; 
 } 
 get brand() { 
 return this._brand; 
 } 
} 
let car = new Car(); 
car.brand = ""Toyota""; 
console.log(car.brand) 
","Question: 75
The output of the code will be:
Toyota
Explanation:
The class Car defines a private property _brand, which is accessed through a setter and a getter method.
An instance of Car is created using the new operator and assigned to the variable car.
The brand setter method is called on the car object with the argument ""Toyota"", which sets the value of the private
property _brand to ""Toyota"".
The brand getter method is called on the car object, which returns the value of the _brand property, which is ""Toyota"".
The output of console.log(car.brand) is ""Toyota"".
",Toyota,1,"undefined Toyota",0,null,0,undefined,0
"JavaScript Zertifikat","Which of the following options is the correct code to declare a class Circle with a radius property, a method to set the
radius and a method to calculate the area?
radius;  }  calculateArea() {  return Math.PI * this.radius * this.radius;  } }
* this.r * this.r;  } } 
this.radius;  }  constructor(radius) {  this.radius = radius;  } }
{  return Math.PI * radius * radius;  } } 
","Question: 76
This code is correct because it declares a class Circle with a constructor that takes a radius parameter and initializes the
radius property with it. The setRadius method allows the radius property to be updated after the Circle object has been
created. The calculateArea method uses the radius property to calculate the area of the circle using the formula Ï€rÂ².
This class encapsulates the state and behavior of a circle object, and provides a way to calculate its area by exposing a
public method.
","class Circle {  constructor(radius) {  this.radius = radius;  }  setRadius(radius) {  this.radius =",1,"class Circle {  constructor(r) {  this.r = r;  }  setRadius(radius) {  this.r = radius;  } calculateArea() {  return Math.PI",0,"class Circle {  setRadius(radius) {  this.radius = radius;  }  calculateArea() {  return Math.PI * this.radius *",0,"class Circle {  constructor(radius) {  this.radius = radius;  }  setRadius(r) {  this.radius = r;  }  calculateArea(radius)",0
"JavaScript Zertifikat","Analyze the following code:
let Shape = class {};
The syntax is:
","Question: 77
Yes, the syntax is correct. This creates a class named Shape and assigns it to the variable Shape using the class keyword
and the let keyword for variable declaration. However, this class does not have any properties or methods defined in it,
so it is an empty class.
","Incorrect, should instead be class Shape {};",0,"Incorrect, the class definition cannot be empty.",0,"Incorrect, class definition should not be followed with a semi-colon",0,Correct,1
"JavaScript Zertifikat","What is the correct code to declare a class Point with a constructor that takes two arguments x and y, and a method
setColor that sets the color property of the Point instance?

","Question: 78
This code is correct in declaring a class Point with a constructor that takes two arguments x and y, and a method setColor
that sets the color property of the Point instance.
In this code, the constructor method initializes the x and y properties of the Point instance, while the setColor method
sets the color property of the Point instance.
","class Point { constructor(x, y) {  this.x = x;  this.y = y; } setColor = function(color) {  this.color = color; }}",1,"class Point {  constructor(x, y) {  this.x = x; this.y = y;  } } Point.prototype.setColor = function(color) { this.color = color; } ",0,"class Point {  constructor(x, y);  setColor(color) { this.color = color; }}",0,"function Point(x, y) {  this.x = x; this.y = y; } Point.prototype.setColor = function(color) {  this.color = color; } ",0
"JavaScript Zertifikat","What is the output of the following code snippet?
class Base { 
 greeting() { 
  return ""Hello from Base""; 
 }
}
class Child extends Base {
 greeting() {
  return ""Hello from Child"";
 }
 sayGreeting() {
  return super.greeting();
 }
}
let child = new Child(); 
console.log(child.sayGreeting());
","Question: 79
The output of the code snippet will be ""Hello from Base"".
This is because sayGreeting method of the Child class calls the greeting method of its parent class Base using the super
keyword. Since greeting is overridden in the Child class, the super keyword refers to the greeting method of the Base
class, which returns ""Hello from Base"".
",Error,0,"Hello from Child",0,undefined,0,"Hello from Base",1
"JavaScript Zertifikat","class User {}; 
let user = new User(); 
console.log(`${typeof(user)} ${user instanceof User}`); 
","Question: What is the output of the following code snippet?
The output of the code snippet will be:
object true
Explanation:
The code declares a class User and creates an instance of it using the new operator, which is assigned to the variable
user.
The first console.log statement uses a template literal to print the type of user and whether it is an instance of User.
Since user is an instance of User, user instanceof User returns true. The typeof operator applied to an object always
returns ""object"". So the first console.log statement will print ""object true"".
","User true",0,"object false",0,"string false",0,"object true",1
"JavaScript Zertifikat","Analyze the following code:
console.log(`${Boolean(true)} ${Boolean(""false"")} ${Number(false)} ${Number(""false"")}`); 
What will appear on the console as a result of code execution
","Question: 81
The following will appear on the console as a result of the code execution:
true true 0 NaN
This is because:
Boolean(true) returns true, which is coerced to a string ""true"" through template literal interpolation.
Boolean(""false"") returns true, because the string ""false"" is non-empty and therefore truthy.
Number(false) returns 0, because false is equivalent to the number 0.
Number(""false"") returns NaN, because ""false"" is not a valid number and cannot be converted to a number.
","true true 0 NaN",1,"false true 0 1",0,"false false 0 NaN",0,"true false 0 NaN",0
"JavaScript Zertifikat","What is the output of the following code?
console.log(`${Boolean(false)} ${Boolean(""false"")} ${Number(false)} ${Number(""false"")}`);
","Question: 82
The output of the code will be:
false true 0 NaN
Explanation:
Boolean(false) returns false, which is a boolean value.
Boolean(""false"") returns true, because the string ""false"" is a truthy value (i.e., it is not an empty string, null, undefined, 0,
or NaN).
Number(false) returns 0, because the boolean value false has a numeric value of 0.
Number(""false"") returns NaN, because the string ""false"" cannot be converted to a number.
","false false 0 NaN",0,"false true 0 0",0,"false true 0 NaN",1,"true true 1 0",0
"JavaScript Zertifikat","What is the result of the following expression:
typeof(null) 
","Question: 83
The result of the expression typeof(null) is ""object"". This is a known quirk of JavaScript - null is technically an object, even
though it is meant to represent the absence of any object value.
",number,0,object,1,undefined,0,null,0
"JavaScript Zertifikat","What is the value of the following expression:
""5"" + 3 
","Question: 84
The value of the expression ""5"" + 3 is ""53"".
When the + operator is used with a string and a number, the number is converted to a string and concatenated with the
string. In this case, ""5"" is a string and 3 is a number, so 3 is converted to the string ""3"" and concatenated with ""5"",
resulting in the string ""53"".
",8,0,53,0,"""53""",1,TypeError,0
"JavaScript Zertifikat","What is the value of the following expression:
var x = 10; 
var y = 20; 
var z = (y > x) ? ""y is greater than x"" : ""y is not greater than x""; 
","Question: 85
The value of z will be ""y is greater than x"". This is because the conditional (ternary) operator ? : is used here to evaluate
whether the condition (y > x) is true or false. Since y is greater than x, the condition is true, and the value of z will be the
first operand (""y is greater than x"").
",10,0,20,0,"""y is greater than x""",1,"""y is not greater than x""",0
"JavaScript Zertifikat","What will be the value of result after the following code is executed?
var num1 = 10; 
var num2 = 20; 
var result = (num2 === 20) ? ""yes"" : ""no"";
","Question: 86
In the given code, num1 is assigned the value 10 and num2 is assigned the value 20. The [removed]num2 === 20)
returns true because the value of num2 is 20, which is equal to 20. Therefore, the ternary operator ? evaluates to yes and
the value of result becomes yes.
",10,0,20,0,"""yes""",1,"""no""",0
"JavaScript Zertifikat","A call to Date.now() will return:
","Question: 87
A call to Date.now() will return the number of milliseconds that have elapsed since January 1, 1970, 00:00:00 UTC, also
known as the Unix epoch.
","The number of milliseconds since 00:00:00 on 1 January 1970",1,"The number of seconds since 00:00:00 on 1 January 1970",0,"The current Date as a DateTime object",0,"The number of milliseconds since 00:00:00 on 1 January 2000",0
"JavaScript Zertifikat","What will be the value of result after the following code is executed?
var name = ""John"";
var result = (typeof(name) === ""string"") ? true : false;
","Question: 88
The value of result will be true.
In this code, typeof is used to determine the data type of the variable name. Since name is assigned a string value ""John"",
the condition (typeof(name) === ""string"") will evaluate to true. Therefore, the value of result will be set to true.
","""John""",0,True,1,False,0,"""string""",0
"JavaScript Zertifikat","What will be logged to the console after the following code is executed?
var num1 = 10; 
var num2 = 20; 
console.log(num1 < num2); 
","Question: 89
The code will output true to the console, since num1 is less than num2.
",10,0,20,0,True,1,False,0
"JavaScript Zertifikat","Which methods allows you to replace selected elements of an array with other elements given in the method call?
","Question: 90
The splice() method can be used to replace selected elements of an array with other elements given in the method call.
",slice,0,splice,1,set,0,replace,0
"JavaScript Zertifikat","What should be inserted at the marked location in the following code to log the second y value in the points array to the
console?
let points = [{x: 10, y: 20}, {x: 0, y: 30}, {x: 20, y: 100}];
//Insert line here 
","Question: 91
You can log the second y value in the points array by adding the following line of code:
console.log(points[1].y);
This will access the second element of the points array (which has an index of 1), and then access its y property. The
value of this property will then be logged to the console.
",console.log(points[2].y);,0,console.log(points[1].y);,1,console.log(points.y[1]);,0,console.log(points.x[1]);,0
"JavaScript Zertifikat","What is the output of the following code?
var name = ""John""; 
var result = (typeof name === ""string"") ? true : false;
console.log(result);
var num1 = 10; 
var num2 = 20; 
console.log(num1 < num2);
let points = [{x: 10, y: 20}, {x: 0, y: 30}, {x: 20, y: 100}]; 
console.log(points[1].y); 
","Question: 92
The output of the code will be:
true true 30
The first console.log statement checks if the variable name is of type ""string"" using a ternary operator, and since it is a
string, the result is true.
The second console.log statement compares num1 with num2 using the < operator and since num2 is greater than
num1, the result is true.
The third console.log statement accesses the second element in the points array, which is the object {x: 0, y: 30}, and
then accesses its y property using dot notation, resulting in 30 being logged to the console.
","""John"" true 100",0,"true true 30",1,"""string"" false 100",0,"true true 20",0
"JavaScript Zertifikat","What will be the value of result after the following code is executed?
var num = 10; 
var result = (num >= 10) ? ""Greater or Equal to 10"" : ""Less than 10""; 
","Question: 93
The code initializes a variable num with a value of 10, and then evaluates an expression that checks whether num is
greater than or equal to 10.
The expression uses a ternary operator, which is a shorthand way of writing an if-else statement. If the condition num >=
10 is true, then the value of the expression is ""Greater or Equal to 10"", otherwise it is ""Less than 10"".
Since num is equal to 10, the condition num >= 10 is true, and therefore the value of result will be ""Greater or Equal to
10"".
",10,0,"""Greater or Equal to 10",1,"""Less than 10""",0,True,0
